./QF_LIA/2019-ezsmt/incrementalScheduling/115-incremental_scheduling-17280-0.smt2,0.12
./QF_LIA/20220307-SMPT/SharedMemory-PT-000020/RF-03.smt2,4.74
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D30N050/RF-13.smt2,2.54
./QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__007.smt2,0.02
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex9660_2400_100.smt2,1.09
./QF_LIA/20220307-SMPT/SwimmingPool-PT-01/RF-08.smt2,0.01
./QF_LIA/20220307-SMPT/CircularTrains-PT-192/RC-14.smt2,0.39
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem__022.smt2.slack.smt2,0.06
./QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem_2__029.smt2,0.26
./QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__022.smt2,0.20
./QF_LIA/20220307-SMPT/FMS-PT-50000/RF-13.smt2,0.02
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D10N200/RC-06.smt2,0.08
./QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT1024DC0256/RC-11.smt2,0.02
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem_2__025.smt2.slack.smt2,0.07
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/15-vars/v15_problem_2__013.smt2.slack.smt2,0.04
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem__009.smt2.slack.smt2,0.11
./QF_LIA/20220307-SMPT/BART-PT-005/RF-00.smt2,2.63
./QF_LIA/2019-cmodelsdiff/stillLive/0006-still_live-11-1.smt2,6.43
./QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__024.smt2,0.24
./QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT8192DC4096/RC-14.smt2,0.02
./QF_LIA/mathsat/FISCHER9-1-fair.smt2,0.34
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N300/RF-07.smt2,0.03
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem_2__002.smt2.slack.smt2,0.05
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D40N150/RF-08.smt2,7.50
./QF_LIA/20220307-SMPT/FMS-PT-50000/RC-15.smt2,0.02
./QF_LIA/slacks/25-12.slack.smt2,0.06
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D40N150/RC-01.smt2,8.54
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D40N100/RF-08.smt2,8.85
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D40N100/RF-09.smt2,8.92
./QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RC-03.smt2,0.02
./QF_LIA/slacks/35-24.slack.smt2,0.11
./QF_LIA/20220307-SMPT/RobotManipulation-PT-01000/RC-13.smt2,0.02
./QF_LIA/20220307-SMPT/Kanban-PT-00100/RC-13.smt2,0.02
./QF_LIA/20220307-SMPT/RobotManipulation-PT-05000/RC-08.smt2,0.02
./QF_LIA/20220307-SMPT/IOTPpurchase-PT-C01M01P01D01/RF-05.smt2,0.09
./QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem_2__015.smt2,0.05
./QF_LIA/20220307-SMPT/2PhLockVParam/RC-12.smt2,0.01
./QF_LIA/20220307-SMPT/RobotManipulation-PT-00001/RC-08.smt2,0.02
./QF_LIA/CIRC/multiplier_prime/MULTIPLIER_PRIME_10.msat.smt2,0.03
./QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0050/RC-07.smt2,0.72
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D10N150/RC-02.smt2,0.08
./QF_LIA/convert/convert-jpg2gif-query-1196.smt2,1.93
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N200/RC-14.smt2,0.02
./QF_LIA/dillig/40-32.smt2,0.26
